Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth
19559100,1711951559,2024-04-01 06:05:59,0.0,0,0.0,0.0041647887409161,12.8416452367685,3505.52
19559100,1711951559,2024-04-01 06:05:59,0.0,0,0.0,0.0038442925640364,11.8534322782583,3505.52
19559101,1711951571,2024-04-01 06:06:11,0.0,0,0.0,0.0030390851873869,9.37066829760876,3505.52
19559101,1711951571,2024-04-01 06:06:11,0.487,0,1501.608273396,0.0010259492526289,3.16339606947037,3505.52
19559103,1711951595,2024-04-01 06:06:35,0.0,0,0.0,0.0038976542833803,12.0179669789759,3505.52
19559103,1711951595,2024-04-01 06:06:35,0.0,0,0.0,0.0010792049007413,3.3276037117919,3505.52
19559103,1711951595,2024-04-01 06:06:35,0.001,0,3.08338454496098,0.0036605936804313,11.287017979624,3505.52
19559103,1711951595,2024-04-01 06:06:35,0.0,0,0.0,0.0029333686112614,9.0447034406373,3505.52
19559103,1711951595,2024-04-01 06:06:35,0.0,0,0.0,0.0039729019273226,12.2499844013525,3505.52
19559104,1711951607,2024-04-01 06:06:47,0.0,0,0.0,0.0052104710619092,16.0658859442575,3505.52
19559104,1711951607,2024-04-01 06:06:47,0.0,0,0.0,0.0062518337923905,19.2768076931218,3505.52
19559106,1711951631,2024-04-01 06:07:11,0.0,0,0.0,0.0025045839770395,7.72259552636069,3505.52
19559106,1711951631,2024-04-01 06:07:11,0.01,0,30.8338454496098,0.00047454004702,1.46318944694664,3505.52
19559106,1711951631,2024-04-01 06:07:11,0.0,0,0.0,0.0006515732746952,2.00905096510507,3505.52
19559107,1711951643,2024-04-01 06:07:23,0.0,0,0.0,0.0028420304084307,8.76307263766441,3505.52
19559107,1711951643,2024-04-01 06:07:23,0.0,0,0.0,0.0046949782865968,14.47642348782,3505.52
19559107,1711951643,2024-04-01 06:07:23,1.0,0,3083.38454496098,0.0034698431957425,10.6988608831907,3505.52
19559107,1711951643,2024-04-01 06:07:23,0.0,0,0.0,0.0023201201898857,7.1538227359457,3505.52
19559108,1711951655,2024-04-01 06:07:35,0.0,0,0.0,0.0038286270911479,11.8051296012646,3505.52
19559109,1711951667,2024-04-01 06:07:47,0.0,0,0.0,0.0079820202153568,24.6116377695974,3505.52
19559109,1711951667,2024-04-01 06:07:47,0.0,0,0.0,0.0028126670851379,8.67253422043471,3505.52
19559111,1711951691,2024-04-01 06:08:11,0.0,0,0.0,0.0027153636999011,8.37251046622326,3505.52
19559111,1711951691,2024-04-01 06:08:11,0.0,0,0.0,0.0024986833023537,7.70440147722946,3505.52
19559111,1711951691,2024-04-01 06:08:11,0.2104534107499036,0,648.908794140578,0.0031298090016558,9.65040470438552,3505.52
19559113,1711951727,2024-04-01 06:08:47,0.0,0,0.0,0.0051040770522379,15.7378322991606,3505.52
19559115,1711951751,2024-04-01 06:09:11,0.0,0,0.0,0.0025949599656801,8.00125945297056,3505.52
19559115,1711951751,2024-04-01 06:09:11,0.0,0,0.0,0.0008226198971772,2.53645347733375,3505.52
19559115,1711951751,2024-04-01 06:09:11,0.01,0,30.8338454496098,0.0039743536680003,12.2544606761214,3505.52
19559118,1711951787,2024-04-01 06:09:47,0.0,0,0.0,0.0025070385166416,7.73016381583464,3505.52
19559119,1711951799,2024-04-01 06:09:59,0.0,0,0.0,0.0055652067096455,17.1596723580343,3505.52
19559121,1711951823,2024-04-01 06:10:23,0.0,0,0.0,0.0024880489844503,7.67161178576,3505.52
19559121,1711951823,2024-04-01 06:10:23,0.19,0,585.843063542586,0.0024090982255584,7.42817623597998,3505.52
19559122,1711951835,2024-04-01 06:10:35,0.0,0,0.0,0.0024439841430903,7.5357429349344,3505.52
19559123,1711951847,2024-04-01 06:10:47,0.0,0,0.0,0.0027787629350006,8.56799468789146,3505.52
19559123,1711951847,2024-04-01 06:10:47,0.0,0,0.0,0.0024638952790358,7.59713662378145,3505.52
19559125,1711951871,2024-04-01 06:11:11,0.0,0,0.0,0.001754289048995,5.40914774106574,3505.52
19559126,1711951883,2024-04-01 06:11:23,0.0,0,0.0,0.0027632543205338,8.52017566573077,3505.52
19559126,1711951883,2024-04-01 06:11:23,0.2,0,616.676908992196,0.0018257834114533,5.6295923533213,3505.52
19559126,1711951883,2024-04-01 06:11:23,0.0,0,0.0,0.0046167487326357,14.2352116901771,3505.52
19559128,1711951907,2024-04-01 06:11:47,0.0,0,0.0,0.0041416210466881,12.7702103264433,3505.52
19559130,1711951931,2024-04-01 06:12:11,0.0,0,0.0,0.0004411831625597,1.36033734493359,3505.52
19559131,1711951943,2024-04-01 06:12:23,0.0,0,0.0,0.0006752283426064,2.0819886359122,3505.52
19559134,1711951979,2024-04-01 06:12:59,0.0,0,0.0,0.0021175330600097,6.52916871067792,3505.52
19559135,1711951991,2024-04-01 06:13:11,0.0,0,0.0,0.004371796436089,13.4799295647525,3505.52
19559136,1711952003,2024-04-01 06:13:23,0.0,0,0.0,0.0025794417403979,7.95341079697026,3505.52
19559137,1711952027,2024-04-01 06:13:47,0.0,0,0.0,0.0037903297635935,11.6870442133701,3505.52
19559137,1711952027,2024-04-01 06:13:47,0.5,0,1541.69227248049,0.0022707167418057,7.00149290766805,3505.52
19559137,1711952027,2024-04-01 06:13:47,0.0,0,0.0,0.0050869984458424,15.6851723881511,3505.52
19559138,1711952039,2024-04-01 06:13:59,0.0,0,0.0,0.0030962633576263,9.54697058403399,3505.52
19559138,1711952039,2024-04-01 06:13:59,0.5,0,1541.69227248049,0.0023204903095893,7.1549639573195,3505.52
19559140,1711952063,2024-04-01 06:14:23,0.0,0,0.0,0.0023666038337446,7.29714968501364,3505.52
19559141,1711952075,2024-04-01 06:14:35,0.0,0,0.0,0.0052798738326257,16.2798813748621,3505.52
19559143,1711952099,2024-04-01 06:14:59,0.29,0,894.181518038684,0.0049691900713407,15.3219238669456,3505.52
19559144,1711952111,2024-04-01 06:15:11,0.0,0,0.0,0.0034431302653663,10.6164946465179,3505.52
19559144,1711952111,2024-04-01 06:15:11,0.0,0,0.0,0.0004248841304215,1.31008116114094,3505.52
19559144,1711952111,2024-04-01 06:15:11,0.0,0,0.0,0.0005902427692803,1.81994543257408,3505.52
19559144,1711952111,2024-04-01 06:15:11,0.0,0,0.0,0.0041842910255588,12.9017782798272,3505.52
19559145,1711952123,2024-04-01 06:15:23,0.0,0,0.0,0.0022680091363745,6.99314431892756,3505.52
19559145,1711952123,2024-04-01 06:15:23,1.9875993164047168,0,6128.53301377731,0.0019569774108286,6.03411390338668,3505.52
19559146,1711952135,2024-04-01 06:15:35,0.0,0,0.0,0.0075096815256214,23.1552359536801,3505.52
19559147,1711952147,2024-04-01 06:15:47,2.732149550465514,0,8424.26769842746,0.0018476845838285,5.69712208973955,3505.52
19559147,1711952147,2024-04-01 06:15:47,0.0,0,0.0,0.0023537154316882,7.25740978530363,3505.52
19559148,1711952159,2024-04-01 06:15:59,0.0,0,0.0,0.0024231785372508,7.47159125144027,3505.52
19559148,1711952159,2024-04-01 06:15:59,0.0,0,0.0,0.0022411494653908,6.91032562453371,3505.52
19559149,1711952171,2024-04-01 06:16:11,0.21,0,647.510754441806,0.0017280988167605,5.32839318376493,3505.52
19559151,1711952195,2024-04-01 06:16:35,0.0,0,0.0,0.006986597,21.5423652116707,3505.52
19559151,1711952195,2024-04-01 06:16:35,0.0,0,0.0,0.0022902303725655,7.06166093516873,3505.52
19559151,1711952195,2024-04-01 06:16:35,0.0,0,0.0,0.0044547167721068,13.7356048472926,3505.52
19559153,1711952219,2024-04-01 06:16:59,0.05,0,154.169227248049,0.004310352,13.2904727401416,3505.52
19559153,1711952219,2024-04-01 06:16:59,2.0674672815040873,0,6374.79666300219,0.0020430854086659,6.29961797311598,3505.52
19559154,1711952231,2024-04-01 06:17:11,0.0,0,0.0,0.0041792926172449,12.8863662648826,3505.52
19559155,1711952243,2024-04-01 06:17:23,0.0,0,0.0,0.0026913180420914,8.29836845655951,3505.52
19559156,1711952255,2024-04-01 06:17:35,0.0,0,0.0,0.0022415035067879,6.91141727030574,3505.52
19559156,1711952255,2024-04-01 06:17:35,0.0,0,0.0,0.0027911911224763,8.6063155690758,3505.52
19559156,1711952255,2024-04-01 06:17:35,0.0,0,0.0,0.0021806216489885,6.72369509089854,3505.52
19559156,1711952255,2024-04-01 06:17:35,0.0,0,0.0,0.0005808698955137,1.7910452584601,3505.52
19559157,1711952267,2024-04-01 06:17:47,1.9396845357794157,0,5980.79331972206,0.00369563775,11.3950723221244,3505.52
19559157,1711952267,2024-04-01 06:17:47,1.177,0,3629.14360941907,0.0025785072391636,7.95052937030719,3505.52
19559159,1711952291,2024-04-01 06:18:11,0.0,0,0.0,0.0047306400664968,14.5863824688096,3505.52
19559160,1711952303,2024-04-01 06:18:23,0.0,0,0.0,0.003304000019935,10.1875025980185,3505.52
19559160,1711952303,2024-04-01 06:18:23,0.0,0,0.0,0.0023329141749482,7.19327151175574,3505.52
19559161,1711952327,2024-04-01 06:18:47,0.0,0,0.0,0.004300740894845,13.2608380070467,3505.52
19559162,1711952339,2024-04-01 06:18:59,0.0,0,0.0,0.0042204707635933,13.0133343249233,3505.52
19559162,1711952339,2024-04-01 06:18:59,0.0,0,0.0,0.0027407049433838,8.45064726472787,3505.52
19559162,1711952339,2024-04-01 06:18:59,0.0,0,0.0,0.0027146828274947,8.37041107476838,3505.52
19559162,1711952339,2024-04-01 06:18:59,0.0,0,0.0,0.0041854747653877,12.9054282049209,3505.52
19559163,1711952351,2024-04-01 06:19:11,0.0,0,0.0,0.0020310569128681,6.2625294950738,3505.52
19559164,1711952363,2024-04-01 06:19:23,0.0,0,0.0,0.0026931647656374,8.30406261540009,3505.52
19559164,1711952363,2024-04-01 06:19:23,0.5578624509253457,0,1720.10445939726,0.0050733747218813,15.6431652082447,3505.52
19559164,1711952363,2024-04-01 06:19:23,0.95,0,2929.21531771293,0.0045573574837806,14.0520856313516,3505.52
19559164,1711952363,2024-04-01 06:19:23,0.5,0,1541.69227248049,0.00062772675,1.93552295940858,3505.52
19559165,1711952375,2024-04-01 06:19:35,0.5,0,1541.69227248049,0.00279426,8.61577809860267,3505.52
19559166,1711952387,2024-04-01 06:19:47,0.0,0,0.0,0.0022407104432763,6.90897195053089,3505.52
19559166,1711952387,2024-04-01 06:19:47,0.0,0,0.0,0.0045417281895723,14.003894507141,3505.52
19559167,1711952399,2024-04-01 06:19:59,0.0,0,0.0,0.0036659177648822,11.3034341793358,3505.52
19559167,1711952399,2024-04-01 06:19:59,0.05,0,154.169227248049,0.0030559787505044,9.42275764903463,3505.52
19559167,1711952399,2024-04-01 06:19:59,0.0,0,0.0,0.00401748806258,12.3874606017247,3505.52
19559168,1711952411,2024-04-01 06:20:11,0.0,0,0.0,0.0073910596990196,22.7894792468412,3505.52
19559168,1711952411,2024-04-01 06:20:11,0.232,0,715.345214430947,0.0019511934120248,6.01627961086707,3505.52
19559169,1711952423,2024-04-01 06:20:23,0.0,0,0.0,0.0038474914677278,11.8632957284612,3505.52
19559169,1711952423,2024-04-01 06:20:23,0.0,0,0.0,0.0047004016771896,14.4931458865552,3505.52
19559169,1711952423,2024-04-01 06:20:23,0.7,0,2158.36918147269,0.0030519300616217,9.41027398430627,3505.52
19559169,1711952423,2024-04-01 06:20:23,0.0,0,0.0,0.0005623711473655,1.73400650431887,3505.52
19559170,1711952435,2024-04-01 06:20:35,0.1,0,308.338454496098,0.0026417346026803,8.14548364579313,3505.52
19559170,1711952435,2024-04-01 06:20:35,0.235,0,724.59536806583,0.0019054791840681,5.87532506690062,3505.52
19559170,1711952435,2024-04-01 06:20:35,0.5,0,1541.69227248049,0.0040231222983142,12.40483311711,3505.52
19559170,1711952435,2024-04-01 06:20:35,0.0,0,0.0,0.0037571174119651,11.584637761657,3505.52
19559173,1711952471,2024-04-01 06:21:11,0.0,0,0.0,0.0045622443275772,14.0671536499874,3505.52
19559174,1711952483,2024-04-01 06:21:23,0.0,0,0.0,0.0021338520082333,6.57948630342073,3505.52
19559174,1711952483,2024-04-01 06:21:23,0.0,0,0.0,0.0021167211807161,6.5266653746118,3505.52
19559175,1711952495,2024-04-01 06:21:35,0.0,0,0.0,0.0031524535980691,9.72022670299295,3505.52
19559176,1711952507,2024-04-01 06:21:47,0.7,0,2158.36918147269,0.0027233803764274,8.39722896272654,3505.52
19559176,1711952507,2024-04-01 06:21:47,1.0,0,3083.38454496098,0.0018243232801211,5.62509020693797,3505.52
19559177,1711952519,2024-04-01 06:21:59,0.1,0,308.338454496098,0.007148418,22.0413215821209,3505.52
19559178,1711952531,2024-04-01 06:22:11,0.0,0,0.0,0.0024112349999106,7.43476473299363,3505.52
19559178,1711952531,2024-04-01 06:22:11,0.0,0,0.0,0.0029055142382355,8.95881769733951,3505.52
19559178,1711952531,2024-04-01 06:22:11,1.0,0,3083.38454496098,0.00202007715,6.22867466393882,3505.52
19559179,1711952543,2024-04-01 06:22:23,0.0,0,0.0,0.0154037968360865,47.495829098108,3505.52
19559179,1711952543,2024-04-01 06:22:23,0.5,0,1541.69227248049,0.001889077252158,5.82475160354147,3505.52
19559180,1711952555,2024-04-01 06:22:35,0.0,0,0.0,0.0022082888718422,6.80900377824771,3505.52
19559180,1711952555,2024-04-01 06:22:35,0.0,0,0.0,0.0006389176457096,1.97002879428388,3505.52
19559180,1711952555,2024-04-01 06:22:35,0.0,0,0.0,0.0045661273085708,14.0791263735715,3505.52
19559181,1711952567,2024-04-01 06:22:47,1.0,0,3083.38454496098,0.005347335972875,16.4878930954767,3505.52
19559181,1711952567,2024-04-01 06:22:47,0.7,0,2158.36918147269,0.0024211520350021,7.46534276572635,3505.52
19559181,1711952567,2024-04-01 06:22:47,0.5,0,1541.69227248049,0.0005720975567923,1.76399676482334,3505.52
19559183,1711952591,2024-04-01 06:23:11,1.857,0,5725.84509999254,0.0026343473786612,8.12270599342241,3505.52
19559183,1711952591,2024-04-01 06:23:11,0.0,0,0.0,0.0032552668094422,10.0372393699586,3505.52
19559183,1711952591,2024-04-01 06:23:11,0.0,0,0.0,0.003182112,9.81167496113487,3505.52
19559184,1711952603,2024-04-01 06:23:23,0.0,0,0.0,0.0007853916,2.42166432118218,3505.52
19559185,1711952627,2024-04-01 06:23:47,0.0,0,0.0,0.0032116979764433,9.90289990364779,3505.52
19559185,1711952627,2024-04-01 06:23:47,3.0,0,9250.15363488294,0.00735333514825,22.6731599500324,3505.52
19559185,1711952627,2024-04-01 06:23:47,0.247,0,761.595982605362,0.0016466171196051,5.07715377805869,3505.52
19559185,1711952627,2024-04-01 06:23:47,1.8,0,5550.09218092976,0.0034870892890552,10.752037220772,3505.52
19559185,1711952627,2024-04-01 06:23:47,0.0,0,0.0,0.0008536637099198,2.63217348976089,3505.52
19559185,1711952627,2024-04-01 06:23:47,0.3,0,925.015363488294,0.0021527536919415,6.6377674628402,3505.52
19559186,1711952639,2024-04-01 06:23:59,1.34,0,4131.73529024771,0.0074412891785045,22.9443560475863,3505.52
19559186,1711952639,2024-04-01 06:23:59,0.0,0,0.0,0.0024284509185329,7.48784803040087,3505.52
19559186,1711952639,2024-04-01 06:23:59,0.0,0,0.0,0.0046808242504567,14.432781151537,3505.52
19559187,1711952651,2024-04-01 06:24:11,0.1,0,308.338454496098,0.002753836,8.49113536175716,3505.52
19559187,1711952651,2024-04-01 06:24:11,0.0,0,0.0,0.0023198044048874,7.15284904936225,3505.52
19559188,1711952663,2024-04-01 06:24:23,0.0,0,0.0,0.0031207125623378,9.62235688397795,3505.52
19559188,1711952663,2024-04-01 06:24:23,0.0,0,0.0,0.0025406708949257,7.83386537124626,3505.52
19559188,1711952663,2024-04-01 06:24:23,0.0,0,0.0,0.0007378807828553,2.27517020187991,3505.52
19559188,1711952663,2024-04-01 06:24:23,0.0,0,0.0,0.002601369,8.0210209703406,3505.52
19559188,1711952663,2024-04-01 06:24:23,0.0,0,0.0,0.0015572713155991,4.80166630682953,3505.52
19559189,1711952675,2024-04-01 06:24:35,0.0,0,0.0,0.0046788201584027,14.426601765071,3505.52
19559189,1711952675,2024-04-01 06:24:35,0.5,0,1541.69227248049,0.002679864,8.26305124019731,3505.52
19559189,1711952675,2024-04-01 06:24:35,0.0,0,0.0,0.0031537213612156,9.72413570428566,3505.52
19559189,1711952675,2024-04-01 06:24:35,0.5,0,1541.69227248049,0.0019478352122221,6.00592498949668,3505.52
19559190,1711952687,2024-04-01 06:24:47,0.0,0,0.0,0.0025134962992343,7.75007564287591,3505.52
19559190,1711952687,2024-04-01 06:24:47,0.0,0,0.0,0.0043750785368973,13.4900495436598,3505.52
19559191,1711952699,2024-04-01 06:24:59,0.0,0,0.0,0.0045964152021111,14.1725155964132,3505.52
19559191,1711952699,2024-04-01 06:24:59,0.0,0,0.0,0.0027236519369805,8.39806628833885,3505.52
19559193,1711952723,2024-04-01 06:25:23,0.0,0,0.0,0.002469063038245,7.61307081265927,3505.52
19559193,1711952723,2024-04-01 06:25:23,1.405868485,0,4334.83315889671,0.0080421074581688,24.7969098454332,3505.52
19559194,1711952735,2024-04-01 06:25:35,1.088,0,3354.72238491755,0.0024085028662982,7.42634051443811,3505.52
19559196,1711952771,2024-04-01 06:26:11,0.0,0,0.0,0.0024973857948586,7.70040076267225,3505.52
19559196,1711952771,2024-04-01 06:26:11,10.02,0,30895.513140509,0.0492780462785219,151.943166301066,3505.52
19559196,1711952771,2024-04-01 06:26:11,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52
19559197,1711952783,2024-04-01 06:26:23,0.1715007667015824,0,528.802813496618,0.0020686409140619,6.37841542349251,3505.52
19559199,1711952807,2024-04-01 06:26:47,0.0,0,0.0,0.0025966299810954,8.00640875269204,3505.52
19559199,1711952807,2024-04-01 06:26:47,0.4998074538713551,0,1541.09857872323,0.002525399025948,7.78677632646775,3505.52
19559201,1711952831,2024-04-01 06:27:11,0.0,0,0.0,0.00332544555,10.2536274139793,3505.52
19559202,1711952843,2024-04-01 06:27:23,0.0,0,0.0,0.0034939264036204,10.7731186741545,3505.52
19559203,1711952855,2024-04-01 06:27:35,0.0,0,0.0,0.0025341436188085,7.81373926894564,3505.52
19559203,1711952855,2024-04-01 06:27:35,0.0,0,0.0,0.0021375861883796,6.59100021677189,3505.52
19559204,1711952867,2024-04-01 06:27:47,0.0,0,0.0,0.002123242179612,6.54677212182495,3505.52
19559204,1711952867,2024-04-01 06:27:47,2.164,0,6672.44415529556,0.0007452934459879,2.29802629281981,3505.52
19559204,1711952867,2024-04-01 06:27:47,0.0,0,0.0,0.0030393793646986,9.37157535938507,3505.52
19559204,1711952867,2024-04-01 06:27:47,0.0,0,0.0,0.0030527447092639,9.41278585625594,3505.52
19559204,1711952867,2024-04-01 06:27:47,0.0,0,0.0,0.0005553698451572,1.71241879729513,3505.52
19559206,1711952891,2024-04-01 06:28:11,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52
19559206,1711952891,2024-04-01 06:28:11,1.0,0,3083.38454496098,0.0465422625365973,143.507692992861,3505.52
19559208,1711952915,2024-04-01 06:28:35,0.0,0,0.0,0.0025485317619709,7.85810344720342,3505.52
19559209,1711952927,2024-04-01 06:28:47,0.245,0,755.42921351544,0.001610821304424,4.96678151475496,3505.52
19559209,1711952927,2024-04-01 06:28:47,0.0,0,0.0,0.0021624820853477,6.66776384071618,3505.52
19559210,1711952939,2024-04-01 06:28:59,0.0,0,0.0,0.0021784837802584,6.71710321949715,3505.52
19559211,1711952951,2024-04-01 06:29:11,0.0,0,0.0,0.0054766,16.8864637989333,3505.52
19559211,1711952951,2024-04-01 06:29:11,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52
19559211,1711952951,2024-04-01 06:29:11,0.0,0,0.0,0.0007905999999683,2.43772382114864,3505.52
19559212,1711952963,2024-04-01 06:29:23,0.2,0,616.676908992196,0.0061854127605286,19.0720061100185,3505.52
19559212,1711952963,2024-04-01 06:29:23,0.0,0,0.0,0.0005512750679861,1.69979302465093,3505.52
19559213,1711952975,2024-04-01 06:29:35,0.0,0,0.0,0.0027341606017529,8.43046854288624,3505.52
19559213,1711952975,2024-04-01 06:29:35,5.234,0,16138.4347083258,0.002833812406326,8.73773337698442,3505.52
19559213,1711952975,2024-04-01 06:29:35,0.0,0,0.0,0.0005694689974307,1.75589190551252,3505.52
19559214,1711952987,2024-04-01 06:29:47,0.0,0,0.0,0.0021644964890031,6.67397502181461,3505.52
19559215,1711952999,2024-04-01 06:29:59,0.25,0,770.846136240245,0.0005180661866515,1.59739727318814,3505.52
19559216,1711953011,2024-04-01 06:30:11,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52
19559217,1711953023,2024-04-01 06:30:23,0.0,0,0.0,0.0019911925350949,6.13961228875329,3505.52
19559218,1711953035,2024-04-01 06:30:35,1.0,0,3083.38454496098,0.0042175024429568,13.0041818509484,3505.52
19559220,1711953059,2024-04-01 06:30:59,0.0,0,0.0,0.0026368425372085,8.13039952672454,3505.52
19559220,1711953059,2024-04-01 06:30:59,0.35,0,1079.18459073634,0.0023935406674785,7.38020630183879,3505.52
19559221,1711953071,2024-04-01 06:31:11,0.255,0,786.26305896505,0.0017593907088639,5.42487812025895,3505.52
19559223,1711953095,2024-04-01 06:31:35,0.0,0,0.0,0.0025954614,8.00280556780279,3505.52
19559223,1711953095,2024-04-01 06:31:35,0.0,0,0.0,0.0020260743806983,6.24716643238658,3505.52
19559224,1711953107,2024-04-01 06:31:47,0.0,0,0.0,0.004087739681105,12.604073356543,3505.52
19559225,1711953119,2024-04-01 06:31:59,0.926103714,0,2855.53387877856,0.0019221611354661,5.92676193802097,3505.52
19559227,1711953143,2024-04-01 06:32:23,0.0,0,0.0,0.0021019607118566,6.48115317305399,3505.52
19559227,1711953143,2024-04-01 06:32:23,0.0,0,0.0,0.0040404121709679,12.4581444432348,3505.52
19559227,1711953143,2024-04-01 06:32:23,0.0,0,0.0,0.0023557477421595,7.26367618000158,3505.52
19559228,1711953155,2024-04-01 06:32:35,0.0,0,0.0,0.0006551301138932,2.02001806811709,3505.52
19559229,1711953167,2024-04-01 06:32:47,0.5,0,1541.69227248049,0.0036787878025,11.3431174544195,3505.52
19559229,1711953167,2024-04-01 06:32:47,0.0,0,0.0,0.0026885191533823,8.28973840637073,3505.52
19559229,1711953167,2024-04-01 06:32:47,0.0,0,0.0,0.0026885191533823,8.28973840637073,3505.52
19559229,1711953167,2024-04-01 06:32:47,0.13,0,400.839990844927,0.0033862745641802,10.4411866561878,3505.52
19559230,1711953179,2024-04-01 06:32:59,0.0,0,0.0,0.0056423010658156,17.3973839043529,3505.52
19559230,1711953179,2024-04-01 06:32:59,0.0,0,0.0,0.0027894899036403,8.60107005720931,3505.52
19559230,1711953179,2024-04-01 06:32:59,0.0,0,0.0,0.0025031063793902,7.7180395246051,3505.52
19559231,1711953191,2024-04-01 06:33:11,0.1951598654646061,0,601.75291297023,0.0027631203809924,8.5197626786189,3505.52
19559233,1711953215,2024-04-01 06:33:35,0.0,0,0.0,0.0038947499998442,12.0090119560064,3505.52
19559233,1711953215,2024-04-01 06:33:35,0.0,0,0.0,0.0052060238258848,16.0521734054318,3505.52
19559234,1711953227,2024-04-01 06:33:47,0.0,0,0.0,0.0023471976749451,7.23731303489437,3505.52
19559235,1711953239,2024-04-01 06:33:59,1.301,0,4011.48329299423,0.0026731351380152,8.24230357114848,3505.52
19559236,1711953251,2024-04-01 06:34:11,0.0,0,0.0,0.0032403439998882,9.99122660961252,3505.52
19559237,1711953263,2024-04-01 06:34:23,0.0,0,0.0,0.003662997230822,11.2944290497515,3505.52
19559240,1711953299,2024-04-01 06:34:59,1.1,0,3391.72299945708,0.0034260159432209,10.5637246101175,3505.52
19559241,1711953311,2024-04-01 06:35:11,0.27,0,832.513827139465,0.0023123652660415,7.12991132361708,3505.52
19559241,1711953311,2024-04-01 06:35:11,0.05,0,154.169227248049,0.007175394,22.1244989636057,3505.52
19559242,1711953323,2024-04-01 06:35:23,0.13,0,400.839990844927,0.0028226352,8.70326975174284,3505.52
19559242,1711953323,2024-04-01 06:35:23,0.0,0,0.0,0.0024991507457949,7.70584278511183,3505.52
19559243,1711953335,2024-04-01 06:35:35,0.0,0,0.0,0.0050681137298667,15.6269435467758,3505.52
19559245,1711953359,2024-04-01 06:35:59,0.0,0,0.0,0.0030878225593269,9.52094435701068,3505.52
19559246,1711953371,2024-04-01 06:36:11,0.0,0,0.0,0.0031360723706731,9.66971707961287,3505.52
19559249,1711953407,2024-04-01 06:36:47,0.0,0,0.0,0.00449488,13.8594435234542,3505.52
19559249,1711953407,2024-04-01 06:36:47,0.0,0,0.0,0.0008396355514823,2.58891928284051,3505.52
19559249,1711953407,2024-04-01 06:36:47,0.0,0,0.0,0.0008384689490993,2.58532219908262,3505.52
19559249,1711953407,2024-04-01 06:36:47,0.0,0,0.0,0.0008396355514823,2.58891928284051,3505.52
19559249,1711953407,2024-04-01 06:36:47,1.648,0,5081.41773009569,0.0008336169437336,2.57036160072592,3505.52
19559250,1711953419,2024-04-01 06:36:59,1.3,0,4008.39990844927,0.0010652481530442,3.2845696916448,3505.52
19559250,1711953419,2024-04-01 06:36:59,0.0,0,0.0,0.0010797095808432,3.32915983461836,3505.52
19559250,1711953419,2024-04-01 06:36:59,0.0,0,0.0,0.0010797095808432,3.32915983461836,3505.52
19559250,1711953419,2024-04-01 06:36:59,0.0,0,0.0,0.0010797095808432,3.32915983461836,3505.52
19559250,1711953419,2024-04-01 06:36:59,0.0,0,0.0,0.0010797095808432,3.32915983461836,3505.52
19559251,1711953431,2024-04-01 06:37:11,3.006,0,9268.6539421527,0.003552197546589,10.952791015801,3505.52
19559251,1711953431,2024-04-01 06:37:11,0.0,0,0.0,0.0011884764805936,3.66453001231208,3505.52
19559256,1711953491,2024-04-01 06:38:11,0.0,0,0.0,0.0009154482096533,2.82267886135743,3505.52
19559256,1711953491,2024-04-01 06:38:11,0.0,0,0.0,0.0031464167558082,9.70161279686527,3505.52
19559257,1711953503,2024-04-01 06:38:23,0.25,0,770.846136240245,0.0026009011336721,8.01957835853606,3505.52
19559260,1711953539,2024-04-01 06:38:59,1.0,0,3083.38454496098,0.0028803775482298,8.88131161586451,3505.52
19559260,1711953539,2024-04-01 06:38:59,0.0,0,0.0,0.0060142856502459,18.544355422949,3505.52
19559265,1711953599,2024-04-01 06:39:59,0.2,0,616.676908992196,0.00300145,9.25462454247313,3505.52
19559266,1711953611,2024-04-01 06:40:11,1.99,0,6135.93524447235,0.0031485686673354,9.7082479676104,3505.52
19559267,1711953623,2024-04-01 06:40:23,0.0,0,0.0,0.0055491891879297,17.1102841791271,3505.52
19559271,1711953671,2024-04-01 06:41:11,0.0,0,0.0,0.0006296046617471,1.94131328346655,3505.52
19559272,1711953683,2024-04-01 06:41:23,0.0,0,0.0,0.0022774221965035,7.02216840305021,3505.52
19559274,1711953707,2024-04-01 06:41:47,0.0,0,0.0,0.0027017438059045,8.33051509557006,3505.52
19559277,1711953743,2024-04-01 06:42:23,0.0,0,0.0,0.002167812176192,6.6841985604488,3505.52
19559280,1711953779,2024-04-01 06:42:59,0.0,0,0.0,0.0044295253298376,13.6579299435346,3505.52
19559281,1711953791,2024-04-01 06:43:11,0.238,0,733.845521700713,0.0016796032199724,5.17886261012984,3505.52
19559282,1711953803,2024-04-01 06:43:23,0.0,0,0.0,0.0023449657965093,7.2304312954189,3505.52
19559286,1711953851,2024-04-01 06:44:11,0.0,0,0.0,0.0029051359998882,8.95765144306524,3505.52
19559286,1711953851,2024-04-01 06:44:11,2.0,0,6166.76908992196,0.002999683,9.24917620198219,3505.52
